,before_word,before_count,after_word,after_count
10362,스탠더드,0.0,회의론자들,0.0
10363,배식,0.0,불면,0.0
10364,고위공직자범죄수사처,0.0,여자,0.0
10365,돈내수,0.0,서프라이즈,0.0
10366,차림,0.0,이진우,0.0
10367,국회선진화법,0.0,학회,0.0
10368,플레이어,0.0,권한대행직,0.0
10369,이자,0.0,도덕성,0.0
10370,공소유지,0.0,밤샘,0.0
10371,몰살,0.0,극소수,0.0
10372,인쇄,0.0,광대,0.0
10373,이웃사촌,0.0,한국부동산원,0.0
10374,국정원장,0.0,mutual,0.0
10375,찬송가,0.0,不破不立,0.0
10376,알바하,0.0,선임,0.0
10377,중선거제,0.0,옥중,0.0
10378,성명,0.0,5강,0.0
10379,사법사,0.0,피력,0.0
10380,영어,0.0,탈아입구,0.0
10381,1973년,0.0,나무,0.0
10382,24만,0.0,14억,0.0
10383,빨갱이,0.0,지속성,0.0
10384,중소기업들,0.0,마에지마,0.0
10385,박빙,0.0,교통비,0.0
10386,제일,0.0,우주,0.0
10387,빈축,0.0,기습,0.0
10388,무대,0.0,권승렬,0.0
10389,코리아,0.0,플레이,0.0
10390,롯데마트,0.0,김건,0.0
10391,특별위원회,0.0,대민,0.0
10392,인명,0.0,6.8%,0.0
10393,김정일,0.0,수정,0.0
10394,어부,0.0,6~7위,0.0
10395,엑스톡,0.0,주필,0.0
10396,광물,0.0,19개,0.0
10397,테니스장,0.0,비상계엄하,0.0
10398,감염병,0.0,인사청문회,0.0
10399,창시자,0.0,Loyalty,0.0
10400,폭격,0.0,계엄법,0.0
10401,쌍방,0.0,유엔,0.0
10402,이병진,0.0,배현진,0.0
10403,대만연구소,0.0,임명권,0.0
10404,대통령들,0.0,최장,0.0
10405,격침,0.0,천거,0.0
10406,공영방송,0.0,괴담꾼,0.0
10407,항저우,0.0,원금,0.0
10408,11.2%,0.0,의료,0.0
10409,으름장,0.0,용인시,0.0
10410,폭풍,0.0,5일,0.0
10411,최적,0.0,종료,0.0
10412,답글,0.0,설날,0.0
10413,트럼프가,0.0,인민,0.0
10414,로드,0.0,담론,0.0
10415,울림,0.0,거대,0.0
10416,정영환,0.0,나스닥,0.0
10417,어뢰,0.0,반기문,0.0
10418,봉준호,0.0,42일,0.0
10419,정진상,0.0,도전자,0.0
10420,시한,0.0,종목들,0.0
10421,고정관념,0.0,통합형,0.0
10422,투명,0.0,일성,0.0
10423,국제노동기구,0.0,대행께,0.0
10424,악화,0.0,상병,0.0
10425,정상급,0.0,반시장,0.0
10426,세부안,0.0,일반인들,0.0
10427,불문가지,0.0,불화,0.0
10428,처분,0.0,1270표,0.0
10429,간호자,0.0,4개월,0.0
10430,소대,0.0,경기도정,0.0
10431,소행,0.0,아서,0.0
10432,간과,0.0,김두규,0.0
10433,예일대,0.0,자존심,0.0
10434,수령,0.0,제헌국회,0.0
10435,군중,0.0,48.7%,0.0
10436,접촉,0.0,개념,0.0
10437,신파,0.0,반대신문,0.0
10438,의워킹,0.0,청주,0.0
10439,23.2%,0.0,생태계,0.0
10440,존폐,0.0,학생들,0.0
10441,단일,0.0,뉴스파이팅,0.0
10442,이헌승,0.0,방화,0.0
10443,호주,0.0,이중,0.0
10444,세입,0.0,예선전,0.0
10445,대표실,0.0,페이지씩,0.0
10446,강대국들,0.0,담임,0.0
10447,동력,0.0,AGI,0.0
10448,불법화,0.0,일미,0.0
10449,낭패,0.0,경남지사,0.0
10450,체계적,0.0,49세,0.0
10451,권대철,0.0,법률위원장,0.0
10452,뒷산,0.0,당원존,0.0
10453,허위사실,0.0,전철,0.0
10454,감찰관실,0.0,정씨,0.0
10455,타결,0.0,진보당,0.0
10456,이재열,0.0,김구계,0.0
10457,소재지,0.0,K-이니셔티브,0.0
10458,참전,0.0,농어촌,0.0
10459,조헌영,0.0,합치,0.0
10460,공략,0.0,구조물,0.0
10461,무관심,0.0,가드레일,0.0
10462,명목,0.0,보증,0.0
10463,法制化,0.0,루비오,0.0
10464,국제원자력기구,0.0,작심,0.0
10465,2.7배,0.0,비통,0.0
10466,선거권자,0.0,지대공,0.0
10467,조용술,0.0,비이재명계,0.0
10468,당내부,0.0,市政,0.0
10469,류현우,0.0,앤펄스,0.0
10470,재입성,0.0,Lyon,0.0
10471,14기,0.0,용산구,0.0
10472,초선의원들,0.0,무제한,0.0
10473,통계,0.0,학사장교,0.0
10474,홍기용,0.0,요건,0.0
10475,단위,0.0,내년,0.0
10476,지표,0.0,응원봉,0.0
10477,김상균,0.0,3.7%,0.0
10478,종부세,0.0,발길,0.0
10479,토요일,0.0,경남도,0.0
10480,탄핵안,0.0,비판적,0.0
10481,의아,0.0,심계원장,0.0
10482,한삼석,0.0,폭락,0.0
10483,수혈,0.0,농어업,0.0
10484,머리속,0.0,마샬,0.0
10485,4단계,0.0,이천,0.0
10486,34건,0.0,여상,0.0
10487,AI제이션,0.0,최루탄,0.0
10488,의용소방대원들,0.0,괴물정권,0.0
10489,3.1%,0.0,주가조작,0.0
10490,연금들,0.0,Marche,0.0
10491,분산,0.0,난파선,0.0
10492,자본시장,0.0,담장,0.0
10493,요술,0.0,판도,0.0
10494,감형,0.0,투신,0.0
10495,경력,0.0,청소,0.0
10496,감찰,0.0,매가,0.0
10497,조선총독부,0.0,김수현,0.0
10498,58세,0.0,경호,0.0
10499,조선인,0.0,이달,0.0
10500,사회주의,0.0,7일,0.0
10501,137조,0.0,자유의식,0.0
10502,손님,0.0,30차례,0.0
10503,득표율,0.0,요량,0.0
10504,결의대회,0.0,정치활동,0.0
10505,각인,0.0,inspection,0.0
10506,small,0.0,라이더,0.0
10507,결원,0.0,칼잡이,0.0
10508,https://edition.cnn.com/2025/03/30/politics/trump-third-term-methods/index.html/NUrl,0.0,Sharp,0.0
10509,친위쿠데타,0.0,해체수준,0.0
10510,근대,0.0,작품,0.0
10511,3차례,0.0,원심,0.0
10512,창설,0.0,달가량,0.0
10513,대검,0.0,백사장,0.0
10514,갈래,0.0,한화이글스,0.0
10515,국토교통부,0.0,피의자,0.0
10516,의결정족수,0.0,편집자들,0.0
10517,슬라이드,0.0,객원,0.0
10518,신원,0.0,YS,0.0
10519,고도,0.0,잔액,0.0
10520,보조금,0.0,폴리스,0.0
10521,反中,0.0,48.4%,0.0
10522,리피엔,0.0,입법권,0.0
10523,지급일,0.0,유예자,0.0
10524,변호인들,0.0,희희낙락,0.0
10525,개봉,0.0,고동진,0.0
10526,공방전,0.0,떴다방,0.0
10527,수사기관들,0.0,공범자들,0.0
10528,교유,0.0,2인자,0.0
10529,자중,0.0,세이브코리아,0.0
10530,결심공판,0.0,공약들,0.0
10531,포항,0.0,손절,0.0
10532,늑장,0.0,기획조정실장,0.0
10533,점령,0.0,소사이어티,0.0
10534,불법시위,0.0,고용노동부,0.0
10535,타워,0.0,바위,0.0
10536,김용민,0.0,서울시의원,0.0
10537,협치,0.0,점심,0.0
10538,40여명,0.0,39만,0.0
10539,공천권,0.0,국민입법제,0.0
10540,차규근,0.0,제3자,0.0
10541,연습,0.0,60세,0.0
10542,조선민주주의인민공화국,0.0,정성호,0.0
10543,세종청사,0.0,검투사,0.0
10544,충청,0.0,입증,0.0
10545,방지법,0.0,화학,0.0
10546,36분,0.0,노다,0.0
10547,소설가,0.0,낙관론,0.0
10548,임윤태,0.0,연구자들,0.0
10549,움직임,0.0,참여자,0.0
10550,자원,0.0,충정,0.0
10551,중형,0.0,성장동력,0.0
10552,find,0.0,주초,0.0
10553,KAMC,0.0,상고,0.0
10554,정당학회장,0.0,정예팀,0.0
10555,이번주,0.0,부탁말씀,0.0
10556,김선교,0.0,기정사실,0.0
10557,전술,0.0,36.6%,0.0
10558,자료,0.0,인도양,0.0
10559,일반특검법안,0.0,알렉시,0.0
10560,34만,0.0,탕감,0.0
10561,권역,0.0,1~2년,0.0
10562,당국자,0.0,탈퇴,0.0
10563,노원구,0.0,인터넷,0.0
10564,인천,0.0,통용,0.0
10565,南美,0.0,양곡관리법,0.0
10566,사용자,0.0,당직자들,0.0
10567,진보,0.0,획정,0.0
10568,10위,0.0,부산시의회,0.0
10569,도담,0.0,場外,0.0
10570,이사회,0.0,200만,0.0
10571,자식들,0.0,범죄율,0.0
10572,바웬사,0.0,교육,0.0
10573,녹화장,0.0,김천시,0.0
10574,배상,0.0,국민건강보험,0.0
10575,북방한계선,0.0,사당,0.0
10576,사내,0.0,조회,0.0
10577,궤변,0.0,반이,0.0
10578,난입,0.0,위법적,0.0
10579,통할,0.0,공동화,0.0
10580,한국개발연구원,0.0,정보본부,0.0
10581,폭침,0.0,정치심리학,0.0
10582,이민서,0.0,과학자,0.0
10583,법학자들,0.0,저감,0.0
10584,존재가치,0.0,HD현대,0.0
10585,송영길,0.0,80%,0.0
10586,NLL,0.0,지역적,0.0
10587,관계자들,0.0,백성,0.0
10588,凡人,0.0,일철우,0.0
10589,원전,0.0,21.67%,0.0
10590,속기록,0.0,7배,0.0
10591,의례적,0.0,갤럽,0.0
10592,초양극,0.0,400만,0.0
10593,행정안전위,0.0,선사,0.0
10594,포스터,0.0,영입,0.0
10595,자처,0.0,비영리단체,0.0
10596,한한령,0.0,재해대책비,0.0
10597,경계,0.0,구스타보,0.0
10598,전공,0.0,군림,0.0
10599,레비츠키,0.0,포항제철,0.0
10600,조약,0.0,2011년,0.0
10601,투성이,0.0,데이식스,0.0
10602,따돌림,0.0,안동시,0.0
10603,입산객,0.0,김지철,0.0
10604,도널드,0.0,총괄특보단장,0.0
10605,만천하,0.0,영역,0.0
10606,국가원수,0.0,권위,0.0
10607,나라들,0.0,의사당,0.0
10608,오명,0.0,편집장,0.0
10609,문자메시지,0.0,맞고소,0.0
10610,용도,0.0,검찰권,0.0
10611,우재준,0.0,국가안전위해죄,0.0
10612,박근령씨,0.0,1999년,0.0
10613,탈북자들,0.0,크기,0.0
10614,농산품,0.0,0.25%,0.0
10615,한참,0.0,성장성,0.0
10616,영사급,0.0,국무위원장,0.0
10617,arrest,0.0,그어,0.0
10618,자유전사,0.0,방문,0.0
10619,공적,0.0,배의철,0.0
10620,재야,0.0,갱단,0.0
10621,49만,0.0,심경,0.0
10622,박정현,0.0,위안부,0.0
10623,유니콘,0.0,재연,0.0
10624,불임명,0.0,구호물자,0.0
10625,1위,0.0,나머지,0.0
10626,섭외,0.0,염려,0.0
10627,강경,0.0,서울시립대,0.0
10628,구제책,0.0,내기,0.0
10629,박차,0.0,우호적,0.0
10630,자긍심,0.0,승부처,0.0
10631,금천구,0.0,취약,0.0
10632,엔터,0.0,지상,0.0
10633,원자력,0.0,청신호,0.0
10634,쭉정이,0.0,보급,0.0
10635,선정적,0.0,기획재정위원회,0.0
10636,완승,0.0,모드,0.0
10637,부정선거론,0.0,하금열,0.0
10638,유엔해양법,0.0,6가지,0.0
10639,재정립,0.0,철봉,0.0
10640,임시정부,0.0,하급자,0.0
10641,한국외대,0.0,반미,0.0
10642,세르게이,0.0,RE100,0.0
10643,추방,0.0,확립,0.0
10644,國父,0.0,체력,0.0
10645,해양법,0.0,타이거즈,0.0
10646,반기업적,0.0,2.3%,0.0
10647,이단,0.0,방증,0.0
10648,집필,0.0,잠재성,0.0
10649,계획안,0.0,대출금,0.0
10650,바보,0.0,뉴스1,0.0
10651,흥분,0.0,배웅,0.0
10652,행진곡,0.0,전라남도당,0.0
10653,법관들,0.0,소장,0.0
10654,손학규,0.0,사심,0.0
10655,속행,0.0,일들,0.0
10656,DRL,0.0,증액안,0.0
10657,부당,0.0,넬슨,0.0
10658,격화,0.0,결합,0.0
10659,예하,0.0,농어업재해보험법,0.0
10660,장애물,0.0,속보,0.0
10661,수에즈,0.0,배지,0.0
10662,자유북한운동연합,0.0,미래당,0.0
10663,애도,0.0,총알,0.0
10664,김해,0.0,리얼미터,0.0
10665,개인지분,0.0,ESTJ,0.0
10666,피켓,0.0,상속세율,0.0
10667,패자,0.0,지자체별,0.0
10668,코바나콘텐츠,0.0,사회안전,0.0
10669,일침,0.0,명칭,0.0
10670,극대화,0.0,차입금,0.0
10671,과열,0.0,이기적,0.0
10672,발광,0.0,속편,0.0
10673,여건,0.0,국민통합21,0.0
10674,자충수,0.0,이재명씨,0.0
10675,개인연금,0.0,주민들,0.0
10676,직선제,0.0,동작구민들,0.0
10677,면담,0.0,우경화,0.0
10678,회의서,0.0,징역형,0.0
10679,신인,0.0,김영배,0.0
10680,재구속,0.0,면직,0.0
10681,필두,0.0,무국,0.0
10682,기업가,0.0,범보수권,0.0
10683,8명,0.0,골치,0.0
10684,대학생,0.0,사령부,0.0
10685,제헌,0.0,완판,0.0
10686,이성윤,0.0,중대성,0.0
10687,피청구,0.0,단장,0.0
10688,사법권,0.0,중대재해법,0.0
10689,이화장길,0.0,Defense,0.0
10690,이상형,0.0,가치세,0.0
10691,브라이언,0.0,요식,0.0
10692,베를린,0.0,개선장군,0.0
10693,일산,0.0,TK,0.0
10694,日帝,0.0,공휴일,0.0
10695,43만,0.0,고착화,0.0
10696,대원칙,0.0,벌금형,0.0
10697,강정순,0.0,운영방안,0.0
10698,변형,0.0,인체,0.0
10699,금리,0.0,신병,0.0
10700,파악,0.0,맞불,0.0
10701,글로벌,0.0,수가,0.0
10702,서사,0.0,진흥,0.0
10703,동화면세점,0.0,감지,0.0
10704,클린턴,0.0,야자수,0.0
10705,友軍,0.0,담양,0.0
10706,타파,0.0,극치,0.0
10707,반시장적,0.0,불소추,0.0
10708,추모,0.0,난제,0.0
10709,겸허,0.0,외환,0.0
10710,학술회의,0.0,삼고초려해,0.0
10711,불평,0.0,고난도,0.0
10712,상급심,0.0,깜냥,0.0
10713,연금개혁,0.0,스콧,0.0
10714,민주성,0.0,병원,0.0
10715,재단,0.0,영주,0.0
10716,유동,0.0,테러리스트,0.0
10717,묘비,0.0,공소,0.0
10718,전장,0.0,표지,0.0
10719,부대원들,0.0,국수본,0.0
10720,중점,0.0,배신자,0.0
10721,이미선,0.0,스피커,0.0
10722,모욕,0.0,극단,0.0
10723,주립대,0.0,경영진,0.0
10724,진입,0.0,연착륙,0.0
10725,변모,0.0,시게루,0.0
10726,박경미,0.0,이복현,0.0
10727,와해,0.0,국민소득,0.0
10728,4배,0.0,경축,0.0
10729,김건희,0.0,조직법,0.0
10730,호형호제,0.0,클릭,0.0
10731,건의,0.0,공여,0.0
10732,노동사회위원회,0.0,일자리수석,0.0
10733,석사,0.0,실거래,0.0
10734,간첩선,0.0,국회가,0.0
10735,서면협의,0.0,전보,0.0
10736,기동대,0.0,해방,0.0
10737,김경희,0.0,박희승,0.0
10738,스파이들,0.0,강서구,0.0
10739,12개,0.0,한국사,0.0
10740,식료품,0.0,남한,0.0
10741,문화계,0.0,반송,0.0
10742,편입,0.0,재의결,0.0
10743,나위,0.0,통탄,0.0
10744,근시안적,0.0,방산수출진흥전략회의,0.0
10745,바르델라,0.0,실근로시간,0.0
10746,300회,0.0,신천지,0.0
10747,무죄추정,0.0,사면권,0.0
10748,지자체장들,0.0,졸업,0.0
10749,대명사,0.0,적의,0.0
10750,20~30년,0.0,동탄,0.0
10751,급수별,0.0,폐족,0.0
10752,4~6시,0.0,9개,0.0
10753,코걸이,0.0,비대위원장,0.0
10754,22국,0.0,치중,0.0
10755,교과서,0.0,헌법적,0.0
10756,재갈,0.0,최대치,0.0
10757,돌발,0.0,고종,0.0
10758,통고,0.0,탄핵사건,0.0
10759,김주현,0.0,언변,0.0
10760,연례,0.0,주류들,0.0
10761,특권주의,0.0,46%,0.0
10762,업체들,0.0,친서,0.0
10763,최전선,0.0,열기,0.0
10764,임의구금실무그룹,0.0,TF,0.0
10765,노무현,0.0,복무,0.0
10766,40번,0.0,관찰,0.0
10767,마구잡이,0.0,아이콘,0.0
10768,단임제,0.0,예결특위,0.0
10769,조사원,0.0,손상,0.0
10770,17.2%,0.0,자유공원,0.0
10771,김정원,0.0,귀착,0.0
10772,목사,0.0,포착,0.0
10773,직원들,0.0,반목,0.0
10774,결과가,0.0,뒷돈,0.0
10775,잣대,0.0,과학기술원,0.0
10776,19.49%,0.0,선거연수원,0.0
10777,원가량씩,0.0,제품,0.0
10778,회장직,0.0,전례,0.0
10779,비서실,0.0,거국통합내각,0.0
10780,B씨,0.0,산파,0.0
10781,한미,0.0,기독교대한감리회,0.0
10782,보수적,0.0,정법,0.0
10783,3일,0.0,대동,0.0
10784,이영훈,0.0,재창출,0.0
10785,SH,0.0,엿새,0.0
10786,공사장,0.0,종합부동산세,0.0
10787,장류,0.0,검수완박,0.0
10788,보은,0.0,격랑,0.0
10789,헤그세스,0.0,철강,0.0
10790,장상윤,0.0,서희경,0.0
10791,시세조종,0.0,라이브,0.0
10792,인공,0.0,부장판사,0.0
10793,미화,0.0,공채,0.0
10794,호전적,0.0,청취,0.0
10795,시효,0.0,법재판,0.0
10796,민심,0.0,무효,0.0
10797,절대적,0.0,7건,0.0
10798,경제성,0.0,통화정책,0.0
10799,일체,0.0,흙수저,0.0
10800,죽음,0.0,이분법,0.0
10801,규제법,0.0,재건위,0.0
10802,고교들,0.0,재명,0.0
10803,병합,0.0,구시대적,0.0
10804,진중권,0.0,연출,0.0
10805,내란선전선동,0.0,비관,0.0
10806,18배,0.0,항공사,0.0
10807,조배숙,0.0,61명,0.0
10808,작전명,0.0,선호도,0.0
10809,불구자,0.0,7만,0.0
10810,실무,0.0,관영,0.0
10811,95%,0.0,대전,0.0
10812,100불,0.0,양관식,0.0
10813,사령,0.0,실효적,0.0
10814,700명,0.0,거국,0.0
10815,물리,0.0,강구,0.0
10816,포토존,0.0,원화,0.0
10817,서훈,0.0,작업반,0.0
10818,학과,0.0,협정,0.0
10819,기술적,0.0,민병덕,0.0
10820,세제,0.0,의장대,0.0
10821,손질,0.0,500억,0.0
10822,한시,0.0,안개,0.0
10823,운동본부,0.0,종로갑구,0.0
10824,기대감,0.0,친분,0.0
10825,안영모씨,0.0,살상AI,0.0
10826,원주,0.0,반란,0.0
10827,석좌교수,0.0,정은경,0.0
10828,다이쇼,0.0,평대,0.0
10829,수사국,0.0,제조업,0.0
10830,PDF,0.0,권순일,0.0
10831,계좌,0.0,이만희,0.0
10832,물질,0.0,지난주,0.0
10833,상부,0.0,김대중컨벤션센터,0.0
10834,서울고법,0.0,쌍심지,0.0
10835,교실,0.0,우크라,0.0
10836,벨트,0.0,심리학자,0.0
10837,3%p,0.0,개구리,0.0
10838,자택,0.0,경북도,0.0
10839,A2면,0.0,헌정회,0.0
10840,킬링필드,0.0,행정처,0.0
10841,미끼,0.0,금요일,0.0
10842,국방,0.0,청산,0.0
10843,문제점들,0.0,고양,0.0
10844,사직로,0.0,주요국,0.0
10845,파기환송,0.0,제보,0.0
10846,김정곤,0.0,솔선수범,0.0
10847,75.8%,0.0,Dual,0.0
10848,경호대,0.0,혜안,0.0
10849,대독,0.0,정찰기,0.0
10850,구조개혁,0.0,천리안,0.0
10851,시행일,0.0,14명,0.0
10852,단교,0.0,모처,0.0
10853,전국노동자대회,0.0,호소력,0.0
10854,신규,0.0,우수,0.0
10855,TJEP,0.0,타도,0.0
10856,부회장,0.0,수면,0.0
10857,합류,0.0,페이백,0.0
10858,요원들,0.0,전자기록,0.0
10859,보좌진,0.0,용지,0.0
10860,휴전안,0.0,양원,0.0
10861,차지,0.0,돈봉투,0.0
10862,꼬리,0.0,성장엔진,0.0
10863,복사,0.0,무력,0.0
10864,합동참모본부,0.0,지하,0.0
10865,조지연,0.0,관심사,0.0
10866,하원,0.0,국민끼리,0.0
10867,불안정성,0.0,39%,0.0
10868,군의원,0.0,소년공,0.0
10869,46용사,0.0,주교,0.0
10870,XAI,0.0,지향,0.0
10871,출국,0.0,금천,0.0
10872,성남FC,0.0,이면,0.0
10873,맹비난,0.0,5억,0.0
10874,기대난,0.0,사이트,0.0
10875,시장법,0.0,1~5년,0.0
10876,야합,0.0,K방산,0.0
10877,개인,0.0,막전,0.0
10878,회계,0.0,어민,0.0
10879,포드,0.0,미일관계,0.0
10880,30번,0.0,사단장,0.0
10881,선고일,0.0,문화,0.0
10882,사병,0.0,수혜자,0.0
10883,발자국,0.0,內亂,0.0
10884,재수,0.0,12석,0.0
10885,브랜든,0.0,80세,0.0
10886,바리케이드,0.0,주도권,0.0
10887,장마리,0.0,최병천,0.0
10888,순회,0.0,성남시장,0.0
10889,감시활동,0.0,3배,0.0
10890,밀월,0.0,실무회의,0.0
10891,근본,0.0,원색,0.0
10892,조카,0.0,계발,0.0
10893,대함,0.0,축산,0.0
10894,却下,0.0,경비병,0.0
10895,부진,0.0,급락세,0.0
10896,김찬식,0.0,월남,0.0
10897,회생,0.0,조정식,0.0
10898,지명수배,0.0,포괄적,0.0
10899,ZDF,0.0,정문,0.0
10900,사자후,0.0,파멸,0.0
10901,등지,0.0,청동,0.0
10902,출발지,0.0,712%,0.0
10903,혁신성장,0.0,마리,0.0
10904,6건,0.0,추상,0.0
10905,다발총,0.0,출입통제,0.0
10906,적기,0.0,정상연금액,0.0
10907,외교력,0.0,중원,0.0
10908,상황실,0.0,윤석열당,0.0
10909,과목,0.0,감세기조,0.0
10910,장치안,0.0,성장책,0.0
10911,이정섭,0.0,수석부의장,0.0
10912,서영교,0.0,성남시민들,0.0
10913,탄핵절차,0.0,因果應報,0.0
10914,비상대기,0.0,지린성,0.0
10915,심리적,0.0,입학,0.0
10916,국민당,0.0,NGO,0.0
10917,부분적,0.0,도덕심리학,0.0
10918,고향,0.0,홉스,0.0
10919,조인,0.0,15개,0.0
10920,적립,0.0,종래,0.0
10921,아카데미,0.0,놀라움,0.0
10922,영향권,0.0,매대,0.0
10923,이해식,0.0,예기,0.0
10924,마약,0.0,독자적,0.0
10925,달여,0.0,대목,0.0
10926,음지,0.0,改憲,0.0
10927,분권형,0.0,붕괴,0.0
10928,체포안,0.0,대영포장,0.0
10929,고양시,0.0,善政,0.0
10930,액화,0.0,86만,0.0
10931,남동구,0.0,난망,0.0
10932,기업인,0.0,불명예,0.0
10933,브레이크,0.0,副署,0.0
10934,직장인,0.0,차량,0.0
10935,고교,0.0,항공여단,0.0
10936,수감자,0.0,자숙,0.0
10937,오블리주,0.0,종점,0.0
10938,신인도,0.0,퇴행적,0.0
10939,표현상,0.0,당선발표,0.0
10940,시노하라,0.0,선거법위반,0.0
10941,러닝메이트제,0.0,일소,0.0
10942,room,0.0,국호,0.0
10943,팔로어,0.0,트루스소셜,0.0
10944,출당,0.0,조직위원장,0.0
10945,대통령국민변호인단,0.0,취조,0.0
10946,수분,0.0,결함,0.0
10947,탄신,0.0,증강,0.0
10948,관료,0.0,일본군,0.0
10949,멸절,0.0,탐욕,0.0
10950,절벽,0.0,사이공,0.0
10951,조승우,0.0,Alliance,0.0
10952,17명,0.0,세종서,0.0
10953,제도적,0.0,巨野,0.0
10954,각자,0.0,거래들,0.0
10955,자유의사,0.0,환호성,0.0
10956,자작극설,0.0,독재국가화,0.0
10957,연말,0.0,소홀,0.0
10958,본예산,0.0,국가안보위원장,0.0
10959,신론,0.0,91.54%,0.0
10960,신장식,0.0,취향,0.0
10961,고령자,0.0,120만,0.0
10962,정세,0.0,도로,0.0
10963,특전사,0.0,내국인,0.0
10964,김장호,0.0,국제법적,0.0
10965,45%,0.0,표출,0.0
10966,소모,0.0,대입,0.0
10967,후임,0.0,평생,0.0
10968,산꼭대기,0.0,대검찰청,0.0
10969,법과대학장,0.0,신규,0.0
10970,안보부,0.0,스텔란티스,0.0
10971,이창수,0.0,직접적,0.0
10972,패스트트랙,0.0,재검토,0.0
10973,방황,0.0,관훈클럽,0.0
10974,특검안,0.0,나프탈리,0.0
10975,보충적,0.0,선다형,0.0
10976,오기,0.0,내용상,0.0
10977,유류,0.0,드림통,0.0
10978,이성권,0.0,MDL,0.0
10979,묵과,0.0,경제협력,0.0
10980,고영철,0.0,추가,0.0
10981,개악법,0.0,발견,0.0
10982,심판원장,0.0,얼굴,0.0
10983,급증,0.0,홍보실장,0.0
10984,요즘,0.0,빗장,0.0
10985,스스로,0.0,중간선,0.0
10986,메커니즘,0.0,사회당,0.0
10987,대여,0.0,정연욱,0.0
10988,재신임,0.0,전형위원,0.0
10989,국방위원회,0.0,대기업,0.0
10990,비호,0.0,법제사법위원회,0.0
10991,호찌민,0.0,외통위,0.0
10992,외치,0.0,북한민주화,0.0
10993,제막식,0.0,독단,0.0
10994,부당행위,0.0,충청광역연합,0.0
10995,현장,0.0,세액,0.0
10996,마르크스,0.0,왕벚나무,0.0
10997,감방,0.0,주일,0.0
10998,사례,0.0,낙선,0.0
10999,유관,0.0,립서비스,0.0
11000,통상,0.0,가장,0.0
11001,https://radaronline.com/p/donald-trump-simple-constitution-loophole-doom-us-presidency-until-2037//NUrl,0.0,강준현,0.0
11002,어젠다,0.0,평지,0.0
11003,다짐,0.0,니카스,0.0
11004,지방선거권,0.0,개표,0.0
11005,키어,0.0,6만,0.0
11006,학생,0.0,초토화,0.0
11007,이달희,0.0,버락,0.0
11008,특강,0.0,전월세,0.0
11009,헌혈제,0.0,55.1%,0.0
11010,외교통일위원회,0.0,메모리,0.0
11011,경찰청장,0.0,6500원,0.0
11012,아날로그,0.0,Flag,0.0
11013,묘사,0.0,자위,0.0
11014,케이스탯리서치,0.0,제이홉,0.0
11015,근로소득자,0.0,쿠오,0.0
11016,수원역,0.0,진로,0.0
11017,22.76%,0.0,茶談,0.0
11018,5000만,0.0,오세훈법,0.0
11019,광주광역시,0.0,우리당,0.0
11020,테스트,0.0,터전,0.0
11021,오른쪽,0.0,헛짚기,0.0
11022,휴전,0.0,4차례,0.0
11023,막전막후,0.0,탈피,0.0
11024,채취,0.0,흥국화재,0.0
11025,부의장,0.0,2500만,0.0
11026,논외,0.0,몸조심,0.0
11027,개최,0.0,난제들,0.0
11028,염색,0.0,추천,0.0
11029,류진,0.0,정무,0.0
11030,갈림길,0.0,조선민주주의인민공화국,0.0
11031,토론자,0.0,세종청사,0.0
11032,분류,0.0,충청,0.0
11033,직무대리,0.0,방지법,0.0
11034,발전상,0.0,1279조,0.0
11035,노조,0.0,소부,0.0
11036,54.0%,0.0,주관식,0.0
11037,시사저널,0.0,최순실,0.0
11038,1004명,0.0,作心,0.0
11039,의성군,0.0,장치,0.0
11040,15명,0.0,러드,0.0
11041,박성준,0.0,징역,0.0
11042,속담,0.0,육아,0.0
11043,최장집,0.0,세법안,0.0
11044,컷오프,0.0,생산성,0.0
11045,사살,0.0,노하우,0.0
11046,골목,0.0,보고서,0.0
11047,일익,0.0,초단,0.0
11048,방위비분담특별협정,0.0,법들,0.0
11049,성료,0.0,방벽,0.0
11050,공감대,0.0,82학번,0.0
11051,협의회장,0.0,공포형,0.0
11052,오열,0.0,국무위원들,0.0
11053,무표정,0.0,더민주전국혁신회의,0.0
11054,이해찬,0.0,다발,0.0
11055,nominal,0.0,불체포특권,0.0
11056,A씨,0.0,헌법수호기관,0.0
11057,안부,0.0,부산,0.0
11058,체류자,0.0,접근법,0.0
11059,체포조,0.0,감염병,0.0
11060,합격자,0.0,Dialogue,0.0
11061,교차로,0.0,참모진들,0.0
11062,중장년층,0.0,분절,0.0
11063,219명,0.0,이자,0.0
11064,대리인,0.0,트랜스젠더,0.0
11065,러시아어,0.0,몰살,0.0
11066,조양건,0.0,인쇄,0.0
11067,6년,0.0,차림,0.0
11068,정황,0.0,국제노동기구,0.0
11069,카다피,0.0,국정원장,0.0
11070,교부금,0.0,기억,0.0
11071,잔불,0.0,수수료,0.0
11072,소상공인,0.0,범위,0.0
11073,위치정보시스템,0.0,대의,0.0
11074,국회의장,0.0,스트래티지스,0.0
11075,동맥,0.0,기형적,0.0
11076,기동함대,0.0,일한관계,0.0
11077,수사처,0.0,한상혁,0.0
11078,FARA,0.0,풍수관,0.0
11079,전수,0.0,모토히코,0.0
11080,영구화,0.0,민영,0.0
11081,허먼,0.0,검증,0.0
11082,일말,0.0,회색,0.0
