,before_word,before_count,after_word,after_count
11190,가톨릭관동대학교,0.0,CNN,0.0
11191,민생소통,0.0,환경부,0.0
11192,가명,0.0,적법절차,0.0
11193,병력,0.0,열식,0.0
11194,논설주간,0.0,공무,0.0
11195,노태우,0.0,지엽적,0.0
11196,도지사,0.0,최혜영,0.0
11197,증세,0.0,기업인,0.0
11198,신원,0.0,관세정책,0.0
11199,무렵,0.0,컨벤션효과,0.0
11200,35%,0.0,어르신들,0.0
11201,단행,0.0,불수용,0.0
11202,신념,0.0,지라시,0.0
11203,13%P,0.0,경찰관들,0.0
11204,프로그램,0.0,드라이브,0.0
11205,사인들,0.0,최고위원회의,0.0
11206,안내문,0.0,매듭,0.0
11207,닮은꼴,0.0,설왕설래,0.0
11208,연합세력,0.0,고탄소,0.0
11209,루카셴코,0.0,화상연설,0.0
11210,3분,0.0,목적지,0.0
11211,방화,0.0,내란특검,0.0
11212,휴전,0.0,적법성,0.0
11213,금감원장,0.0,광장대선연합정치시민연대,0.0
11214,직무관련성,0.0,전면,0.0
11215,결정례,0.0,성남참여연대,0.0
11216,이용훈,0.0,유세활동,0.0
11217,자치령,0.0,기조실장,0.0
11218,동조세력들,0.0,정치사상,0.0
11219,법인세,0.0,여행,0.0
11220,개혁특위,0.0,문답,0.0
11221,사장,0.0,고무적,0.0
11222,외가,0.0,서방질,0.0
11223,규범적,0.0,포천시,0.0
11224,동맹,0.0,사형수들,0.0
11225,진천,0.0,하승수,0.0
11226,창작자,0.0,행정부발,0.0
11227,재난대책,0.0,장난,0.0
11228,핵심적,0.0,찌라시,0.0
11229,프리랜서,0.0,추계위,0.0
11230,문맹,0.0,계엄해제요구권,0.0
11231,수요일,0.0,신나,0.0
11232,최고도,0.0,단임,0.0
11233,우려도,0.0,한길,0.0
11234,태블릿PC,0.0,17%대,0.0
11235,계명대,0.0,중심축,0.0
11236,극단적,0.0,모순투성이,0.0
11237,제출,0.0,국토교통부,0.0
11238,균형,0.0,성동구,0.0
11239,김소희,0.0,과학,0.0
11240,내실,0.0,빈곤,0.0
11241,고비,0.0,경성,0.0
11242,https://www.khan.co.kr/article/202210101656001/NUrl,0.0,1공수여단장,0.0
11243,64시간,0.0,9일,0.0
11244,충실의무,0.0,지도부발,0.0
11245,형사부,0.0,군사쿠데타,0.0
11246,자처,0.0,최측근,0.0
11247,지자체장,0.0,춘천지법,0.0
11248,이준선씨,0.0,김병기,0.0
11249,궁여지책,0.0,정보위,0.0
11250,사태도,0.0,경기침체,0.0
11251,11억,0.0,관료,0.0
11252,찬사,0.0,8시간,0.0
11253,80년,0.0,신창현,0.0
11254,완전민주국,0.0,대심,0.0
11255,제13조,0.0,극우적,0.0
11256,대잔치,0.0,한마음,0.0
11257,이연희,0.0,기권표,0.0
11258,지휘,0.0,10.2%,0.0
11259,전두환씨,0.0,채해병,0.0
11260,미군철수,0.0,제조,0.0
11261,배준영,0.0,상습,0.0
11262,훈련장,0.0,자축,0.0
11263,손해배상,0.0,전략자산,0.0
11264,표준,0.0,행세,0.0
11265,주미,0.0,12시간,0.0
11266,천안,0.0,가칭,0.0
11267,반군연합,0.0,계엄선포,0.0
11268,경호차량,0.0,결선투표,0.0
11269,김태규,0.0,정글,0.0
11270,바깥,0.0,보직,0.0
11271,저작,0.0,49%,0.0
11272,평형,0.0,3주,0.0
11273,속행,0.0,원자력,0.0
11274,판사집단,0.0,태권도장,0.0
11275,twice,0.0,우혜림,0.0
11276,부커,0.0,코리아,0.0
11277,오펜하이머,0.0,음식점,0.0
11278,김광만,0.0,부동산중개업소,0.0
11279,파일,0.0,10,0.0
11280,신체,0.0,카메라,0.0
11281,규범들,0.0,이회창,0.0
11282,최종렬,0.0,헌법재판관,0.0
11283,1위,0.0,통계조작,0.0
11284,독재적,0.0,면직,0.0
11285,스티븐,0.0,고려시대,0.0
11286,폐쇄성,0.0,공직기강,0.0
11287,단식농성단,0.0,재정건전성,0.0
11288,15억,0.0,명운,0.0
11289,불시,0.0,추세,0.0
11290,60,0.0,6시,0.0
11291,차례,0.0,사고력,0.0
11292,개정도,0.0,사회보험,0.0
11293,중앙정보부,0.0,기재위,0.0
11294,6분,0.0,별개,0.0
11295,친중국,0.0,베센트,0.0
11296,파견,0.0,평의,0.0
11297,조직도,0.0,개원의,0.0
11298,협상팀,0.0,비옷,0.0
11299,일파만파,0.0,민권운동,0.0
11300,마구잡이,0.0,과도기,0.0
11301,khan,0.0,25%,0.0
11302,인화,0.0,1.9%,0.0
11303,교통,0.0,중앙선거여론조사심의위,0.0
11304,중범죄,0.0,국제민간항공기구,0.0
11305,수급액,0.0,극치,0.0
11306,안개,0.0,모면,0.0
11307,제조사,0.0,경남지사,0.0
11308,선도,0.0,대오,0.0
11309,쿠폰,0.0,무궁화,0.0
11310,나무,0.0,결실,0.0
11311,구본현,0.0,홀대,0.0
11312,윤석산,0.0,승패,0.0
11313,잔류,0.0,5.66%,0.0
11314,역설,0.0,법사위원장,0.0
11315,위헌위법,0.0,배우자,0.0
11316,비아북,0.0,방안들,0.0
11317,마지,0.0,기업으,0.0
11318,전폭,0.0,안동,0.0
11319,차별주의자,0.0,국제적십자위원회,0.0
11320,범털,0.0,세대갈등,0.0
11321,탄식,0.0,원칙들,0.0
11322,정부안,0.0,공공사회지출,0.0
11323,임문영,0.0,2000명,0.0
11324,정무,0.0,전임,0.0
11325,헌법질서,0.0,처치,0.0
11326,흔적,0.0,알박기,0.0
11327,29일,0.0,원천기술,0.0
11328,수업,0.0,고위공직자,0.0
11329,유화적,0.0,참여폭,0.0
11330,대통령제,0.0,차익,0.0
11331,단성중학교,0.0,러시,0.0
11332,비명계,0.0,전격,0.0
11333,주씨,0.0,고조,0.0
11334,2번,0.0,쾌락,0.0
11335,다자주의,0.0,점심시간,0.0
11336,전진숙,0.0,폭발력,0.0
11337,소멸,0.0,7.48%,0.0
11338,친위,0.0,선제적,0.0
11339,로랑,0.0,성남도시개발공사,0.0
11340,특이,0.0,박신용철,0.0
11341,금정구청장,0.0,다수당,0.0
11342,다자녀,0.0,개혁과제,0.0
11343,헌정유린,0.0,성평등,0.0
11344,틱톡,0.0,도민,0.0
11345,견제책,0.0,일몰,0.0
11346,최고권력자,0.0,부대,0.0
11347,망동,0.0,가톨릭평화방송,0.0
11348,수령자,0.0,24.2개,0.0
11349,평행선,0.0,전월세,0.0
11350,판매,0.0,타협점,0.0
11351,텐트,0.0,진화차,0.0
11352,조성현,0.0,특유,0.0
11353,육군사관학교,0.0,주문,0.0
11354,안들,0.0,정족,0.0
11355,교주,0.0,무위도식,0.0
11356,단기적으,0.0,건국절,0.0
11357,수신료,0.0,최형두,0.0
11358,첫날,0.0,건폭,0.0
11359,윤건영,0.0,분량,0.0
11360,향배,0.0,배려,0.0
11361,김영호,0.0,마시라,0.0
11362,자동차산업,0.0,외교력,0.0
11363,형량,0.0,캐릭터,0.0
11364,대위,0.0,공포증,0.0
11365,송미령,0.0,용의,0.0
11366,경찰들,0.0,교역,0.0
11367,박영진,0.0,불씨,0.0
11368,토허,0.0,내역,0.0
11369,이행,0.0,집마련,0.0
11370,사연들,0.0,명지대,0.0
11371,제조물,0.0,반목,0.0
11372,1순위,0.0,붉은색,0.0
11373,자진사퇴,0.0,스톱,0.0
11374,환경오염,0.0,정보학,0.0
11375,레바논,0.0,불통,0.0
11376,단계적,0.0,등록일,0.0
11377,기제,0.0,70.88%,0.0
11378,수원역,0.0,여인,0.0
11379,7.94%,0.0,경제학,0.0
11380,정대철,0.0,유종성,0.0
11381,정신병원,0.0,성장론,0.0
11382,랜디,0.0,자락,0.0
11383,무고죄,0.0,성문헌법,0.0
11384,국회의사당,0.0,공약을,0.0
11385,과밀,0.0,주체들,0.0
11386,소방서,0.0,부울경,0.0
11387,당협사무실,0.0,북부,0.0
11388,자행,0.0,선종,0.0
11389,자율,0.0,자괴감,0.0
11390,단식투쟁,0.0,패자,0.0
11391,57.1%,0.0,최고치,0.0
11392,일률적,0.0,간청,0.0
11393,출판인,0.0,휴가,0.0
11394,호남이,0.0,오름세,0.0
11395,유적지,0.0,백의종군,0.0
11396,속칭,0.0,결사,0.0
11397,전쯤,0.0,약소국,0.0
11398,2.5,0.0,81.69%,0.0
11399,순수성,0.0,29.4%,0.0
11400,권고,0.0,prerogative,0.0
11401,대학생,0.0,11억,0.0
11402,노후불안,0.0,80년,0.0
11403,뉴리버럴,0.0,실례,0.0
11404,예광탄,0.0,원통시장,0.0
11405,빨간색,0.0,제압,0.0
11406,지표,0.0,2300포인트,0.0
11407,양비,0.0,짓길,0.0
11408,생계,0.0,지휘,0.0
11409,9시,0.0,윤리위원회,0.0
11410,당위성,0.0,승객,0.0
11411,육군,0.0,창의성,0.0
11412,사지,0.0,대인,0.0
11413,장비,0.0,전두환씨,0.0
11414,원래,0.0,한국광복군,0.0
11415,발흥,0.0,2009년,0.0
11416,1.48%,0.0,김혜경,0.0
11417,16일,0.0,정보문화향유권,0.0
11418,단국대,0.0,차관보급,0.0
11419,유색인종,0.0,국가중요시설,0.0
11420,당면과제,0.0,패배,0.0
11421,수당,0.0,앤서니,0.0
11422,호소력,0.0,육사,0.0
11423,신장,0.0,16.6개,0.0
11424,세대착취,0.0,취업자,0.0
11425,정치국제,0.0,정자지구,0.0
11426,트럼피즘,0.0,미시간주,0.0
11427,판정,0.0,선별진료소,0.0
11428,이기적,0.0,0%대,0.0
11429,침통,0.0,경호차량,0.0
11430,티브이,0.0,천안,0.0
11431,정치사회적,0.0,대구경북신공항,0.0
11432,동료,0.0,대행과,0.0
11433,압력,0.0,감염,0.0
11434,back,0.0,눈썹,0.0
11435,중국인,0.0,파워게임,0.0
11436,상명하복,0.0,김계환,0.0
11437,다운,0.0,로고,0.0
11438,인권이사들,0.0,골든타임,0.0
11439,포스코홀딩스,0.0,호위무사,0.0
11440,회계,0.0,주석서,0.0
11441,인간적,0.0,고용불안,0.0
11442,임박,0.0,73.33%,0.0
11443,진보정당,0.0,표준,0.0
11444,혁신회의,0.0,토론시간,0.0
11445,교정원장,0.0,증세,0.0
11446,몰각,0.0,직선,0.0
11447,수위,0.0,발톱,0.0
11448,무게추,0.0,비일비재,0.0
11449,2200만,0.0,경제부총리,0.0
11450,주한,0.0,공공개혁,0.0
11451,부당한,0.0,사조직,0.0
11452,정근식,0.0,기억,0.0
11453,후계자,0.0,외모,0.0
11454,억제,0.0,회상,0.0
11455,형평성,0.0,돌봄,0.0
11456,경사노위,0.0,그사이,0.0
11457,개헌특위,0.0,반지성,0.0
11458,13만,0.0,189석,0.0
11459,향연,0.0,서술어,0.0
11460,수뇌부,0.0,본래,0.0
11461,타인,0.0,오케이,0.0
11462,셸터,0.0,직설,0.0
11463,노련,0.0,76위,0.0
11464,56.8%,0.0,폭망,0.0
11465,인륜,0.0,1950:,0.0
11466,반란,0.0,주영재,0.0
11467,청송군,0.0,예상세액,0.0
11468,성범죄,0.0,정당정치,0.0
11469,수락,0.0,상술,0.0
11470,응답자들,0.0,피켓,0.0
11471,간격,0.0,징집,0.0
11472,18일,0.0,박성재,0.0
11473,재연,0.0,61배,0.0
11474,가산,0.0,세계적,0.0
11475,공백기,0.0,다수결,0.0
11476,의료진,0.0,2차,0.0
11477,경력,0.0,불소추특권,0.0
11478,사회대개혁특위,0.0,상회,0.0
11479,수권,0.0,2019년,0.0
11480,이기흥,0.0,정면돌파,0.0
11481,윤석열퇴진전북운동본부,0.0,편익,0.0
11482,패권주의,0.0,농담,0.0
11483,신원식,0.0,계획도,0.0
11484,참조,0.0,제헌,0.0
11485,제1당,0.0,양두구육,0.0
11486,45.1%,0.0,출마의사,0.0
11487,생존자,0.0,지자체,0.0
11488,수도사범대,0.0,난제들,0.0
11489,보안사,0.0,최종렬,0.0
11490,법안들,0.0,무렵,0.0
11491,소요사태,0.0,수요일,0.0
11492,호령,0.0,노원,0.0
11493,연구원직,0.0,전산망,0.0
11494,지하철역,0.0,계명대,0.0
11495,주태국대사관,0.0,윗선,0.0
11496,통지서,0.0,콘텐츠,0.0
11497,강의,0.0,제출,0.0
11498,봄날,0.0,1950년대,0.0
11499,수급권자,0.0,2800여만,0.0
11500,승계,0.0,애매모호,0.0
11501,회장님,0.0,종국,0.0
11502,과속방지턱,0.0,102차례,0.0
11503,청년착취,0.0,내실,0.0
11504,영공,0.0,고비,0.0
11505,한글,0.0,사장,0.0
11506,깡패,0.0,파산,0.0
11507,복종,0.0,개혁특위,0.0
11508,후세대,0.0,정례화,0.0
11509,우정,0.0,종로,0.0
11510,신문조,0.0,집무,0.0
11511,재범,0.0,부통령제,0.0
11512,부스럼,0.0,수사단장,0.0
11513,교통관리,0.0,인재들,0.0
11514,건국,0.0,술책,0.0
11515,대중들,0.0,업무방해,0.0
11516,한류,0.0,황찬범,0.0
11517,활보,0.0,희희낙락,0.0
11518,공고,0.0,창작자,0.0
11519,구매,0.0,동맹,0.0
11520,본인인증,0.0,이호승,0.0
11521,민주정부,0.0,패닉바잉,0.0
11522,오독,0.0,유머,0.0
11523,펜실베이니아,0.0,핵심적,0.0
11524,보호막,0.0,원쯤,0.0
11525,국력,0.0,cpbc,0.0
11526,결심,0.0,소금,0.0
11527,체화,0.0,통솔,0.0
11528,김한정,0.0,시간부,0.0
11529,완주,0.0,신도시,0.0
11530,44~45%,0.0,망인들,0.0
11531,학력,0.0,프리랜서,0.0
11532,내란음모죄,0.0,법인세,0.0
11533,탑승객,0.0,국가폭력범죄자,0.0
11534,서비스,0.0,특별조치법,0.0
11535,세부사항,0.0,한국여성단체연합,0.0
11536,궐위,0.0,홍형식,0.0
11537,초당적,0.0,애걸복걸,0.0
11538,증거조사,0.0,사업,0.0
11539,임종득,0.0,우위,0.0
11540,부담률,0.0,행안부장관,0.0
11541,전두환,0.0,국제에디터,0.0
11542,강제,0.0,낙선자,0.0
11543,최고통치권자,0.0,투명성,0.0
11544,묵묵부답,0.0,바깥,0.0
11545,급물,0.0,포항,0.0
11546,포용,0.0,경제활력,0.0
11547,까닭,0.0,2080년,0.0
11548,100분,0.0,121개,0.0
11549,희생양,0.0,회견장,0.0
11550,본전,0.0,추상성,0.0
11551,중상류층,0.0,파일,0.0
11552,광기,0.0,험프리스,0.0
11553,이면,0.0,무력화,0.0
11554,금융현안,0.0,경고등,0.0
11555,100만,0.0,맞대,0.0
11556,김태환,0.0,모펀드,0.0
11557,분쟁해결연구센터,0.0,초중등,0.0
11558,교육장,0.0,이승,0.0
11559,전기,0.0,단행,0.0
11560,포털,0.0,징역형,0.0
11561,굿캅,0.0,초청,0.0
11562,사회변혁,0.0,한스,0.0
11563,확정,0.0,동작동,0.0
11564,칩스법,0.0,가업승계상속세,0.0
11565,핵연료,0.0,격주,0.0
11566,가닥,0.0,안내문,0.0
11567,권영진,0.0,의정부제일시장,0.0
11568,완벽,0.0,동일체,0.0
11569,전당,0.0,인도주의,0.0
11570,폭탄,0.0,범친명,0.0
11571,당진경찰서,0.0,제1조,0.0
11572,사법처리,0.0,문민통제,0.0
11573,자타,0.0,샘물,0.0
11574,승자,0.0,외교부,0.0
11575,재벌,0.0,휴전,0.0
11576,2023회계,0.0,장병탁,0.0
11577,parameter,0.0,대전고법,0.0
11578,한인사회,0.0,국민평형,0.0
11579,고양이,0.0,김용빈,0.0
11580,비대위원장,0.0,김선민,0.0
11581,개살구,0.0,수록,0.0
11582,묵념,0.0,탄핵심판제도,0.0
11583,컨벤션센터,0.0,화답,0.0
11584,동래구지역위원장,0.0,월급,0.0
11585,수록,0.0,24만,0.0
11586,월급,0.0,은행,0.0
11587,24만,0.0,승자독식,0.0
11588,39번,0.0,회수,0.0
11589,은행,0.0,중국인들,0.0
11590,법률전문가,0.0,탁상공론,0.0
11591,유공자,0.0,유공자,0.0
11592,현금,0.0,파도,0.0
11593,조명,0.0,114만,0.0
11594,원전,0.0,부동산원,0.0
11595,무혈,0.0,권한대행과,0.0
11596,선동적,0.0,서울중앙지법,0.0
11597,옹호당,0.0,미래차,0.0
11598,김영선,0.0,신혜식,0.0
11599,단기적,0.0,대통령비서실장,0.0
11600,서울여성회,0.0,묵념,0.0
11601,직분,0.0,봉황기,0.0
11602,파면선고,0.0,전성배,0.0
11603,체인저,0.0,경기고,0.0
11604,민사판례연구회,0.0,13.4%,0.0
11605,부각,0.0,마케팅,0.0
11606,하사,0.0,1분기,0.0
11607,운동권,0.0,2017년,0.0
11608,출퇴근길,0.0,챗GPT,0.0
11609,챗GPT,0.0,국방장관,0.0
11610,두발,0.0,훈령,0.0
11611,촉진세제,0.0,독립유공자예우,0.0
11612,사학,0.0,맨손,0.0
11613,제사,0.0,재판관님,0.0
11614,국방장관,0.0,1920년,0.0
11615,중도표본,0.0,21.4%,0.0
11616,이치,0.0,무혈,0.0
11617,중직무유기행위,0.0,증빙자료,0.0
11618,서울중앙지법,0.0,원전,0.0
11619,온상,0.0,승자,0.0
11620,헌정사상,0.0,노림수,0.0
11621,국민개헌연합,0.0,고양이,0.0
11622,85.3,0.0,144표,0.0
11623,발대식,0.0,56.53%,0.0
11624,결선투표제,0.0,보좌관,0.0
11625,모래내,0.0,윤희웅,0.0
11626,무효,0.0,선발,0.0
11627,국제통화기금,0.0,병원비,0.0
11628,마침표,0.0,유씨,0.0
11629,아웃소싱,0.0,자임,0.0
11630,지형,0.0,경신,0.0
11631,선거직,0.0,이해당사자,0.0
11632,할법,0.0,선출직,0.0
11633,선풍,0.0,언론관,0.0
11634,파식,0.0,헌정사상,0.0
11635,서구,0.0,모순,0.0
11636,450m가량,0.0,대통령기념사,0.0
11637,신문,0.0,45%,0.0
11638,내란음모,0.0,지민련,0.0
11639,선출직,0.0,후속과제,0.0
11640,자임,0.0,결선투표제,0.0
11641,대통령비서실장,0.0,국민발안제도,0.0
11642,스마트폰,0.0,당도,0.0
11643,보좌관,0.0,심리자,0.0
11644,선발,0.0,일당들,0.0
11645,학장,0.0,공소청,0.0
11646,전자개표시스템,0.0,이젠,0.0
11647,사실확인,0.0,사회통합실태조사,0.0
11648,상징,0.0,정보기술,0.0
11649,김준형,0.0,지하,0.0
11650,핫팩,0.0,싸가지,0.0
11651,자유마을,0.0,불화,0.0
11652,서사,0.0,선거중립,0.0
11653,부조,0.0,집적,0.0
11654,이재웅,0.0,벤치,0.0
11655,7.10%,0.0,304개,0.0
11656,성인,0.0,유산취득세,0.0
11657,화이팅,0.0,체육시설,0.0
11658,이젠,0.0,잉크젯,0.0
11659,병원비,0.0,의사인력,0.0
11660,첨단무기,0.0,잔여,0.0
11661,주전국,0.0,이빙,0.0
11662,벌금형,0.0,불공정성,0.0
11663,제주행동,0.0,가시,0.0
11664,14조,0.0,이재웅,0.0
11665,악의적,0.0,김광수,0.0
11666,추념광장,0.0,재창출,0.0
11667,장기화,0.0,성인,0.0
11668,천지,0.0,봉투,0.0
11669,31명,0.0,토지거래허가제,0.0
11670,식량,0.0,재이전,0.0
11671,잔당,0.0,復棋,0.0
11672,현실화,0.0,대구본부,0.0
11673,영양군문화체육센터,0.0,예천,0.0
11674,채팅,0.0,경찰들,0.0
11675,KTV,0.0,순간들,0.0
11676,시민사회단체들,0.0,박영진,0.0
11677,곡기,0.0,이행,0.0
11678,후자,0.0,사용량,0.0
11679,발인식,0.0,1순위,0.0
11680,제일교회,0.0,자진사퇴,0.0
11681,6군데,0.0,냉소적,0.0
11682,추첨,0.0,캐스팅,0.0
11683,발사,0.0,평화협력부,0.0
11684,지방의원,0.0,형해화,0.0
11685,신세,0.0,꽃마차,0.0
11686,옷차림,0.0,단계적,0.0
11687,안보실장,0.0,기제,0.0
11688,행안부,0.0,언론사들,0.0
11689,대토론회,0.0,머스크,0.0
11690,충남대,0.0,좌초,0.0
11691,부모,0.0,백선기,0.0
11692,대행체제,0.0,형량,0.0
11693,선상,0.0,대위,0.0
11694,노선,0.0,홍민,0.0
11695,입건,0.0,할인,0.0
11696,사이비,0.0,최재형,0.0
11697,외교문서,0.0,1718호,0.0
11698,딥페이크,0.0,안개,0.0
11699,재량,0.0,800만,0.0
11700,첩보수집,0.0,국회사무총장,0.0
11701,자신들,0.0,재무장관회의,0.0
11702,권씨,0.0,기화,0.0
11703,환경,0.0,마포고,0.0
11704,김준영,0.0,유인,0.0
11705,극우단체방,0.0,선도,0.0
11706,40만,0.0,끼리,0.0
11707,제도화,0.0,조직적,0.0
11708,2088년,0.0,억압,0.0
11709,기조연설,0.0,나무,0.0
11710,사유재산,0.0,홍보효과,0.0
11711,주인,0.0,독서,0.0
11712,롯데리아,0.0,교전,0.0
11713,할애,0.0,3400여,0.0
11714,연금보험료율,0.0,자동차산업,0.0
11715,4분,0.0,관권,0.0
11716,한줄기,0.0,김영호,0.0
11717,호적,0.0,막대기,0.0
11718,인도네시아,0.0,수신료,0.0
11719,대전환기,0.0,특례법,0.0
11720,푼돈연금,0.0,자체적,0.0
11721,초대,0.0,재임기,0.0
11722,MRO,0.0,저변,0.0
11723,입양아,0.0,소멸,0.0
11724,강서구청장,0.0,유동성,0.0
11725,몸가짐,0.0,보호막,0.0
11726,NSC,0.0,8.13%,0.0
11727,보장성,0.0,2071년,0.0
11728,류제강,0.0,하락,0.0
11729,이념화,0.0,중대장,0.0
11730,음양오행설,0.0,안산,0.0
11731,내란선전,0.0,통수,0.0
11732,당근,0.0,쓰임새,0.0
11733,수지,0.0,8.5%,0.0
11734,11명,0.0,서남대,0.0
11735,청와대,0.0,단기적,0.0
11736,총궐기,0.0,선진대국,0.0
11737,원로들,0.0,육군사관학교,0.0
11738,발표내용,0.0,매화,0.0
11739,간첩단,0.0,여사가,0.0
11740,채용비리,0.0,지만원씨,0.0
11741,8촌,0.0,세계평화,0.0
11742,하마스,0.0,뉴스데스크,0.0
11743,금지법,0.0,윤건영,0.0
11744,조짐,0.0,비분강개,0.0
11745,상당기간,0.0,특이,0.0
11746,18.5%,0.0,ho,0.0
11747,미관계,0.0,결원,0.0
11748,입장자료,0.0,가나다순,0.0
11749,프랑수아,0.0,델타포스,0.0
11750,우선주의,0.0,마취력,0.0
11751,신도들,0.0,동남아,0.0
11752,박용진,0.0,최고권력자,0.0
11753,장패널,0.0,판매,0.0
11754,필독서,0.0,선거인단투표제,0.0
11755,대립적,0.0,찬성표,0.0
11756,치중,0.0,조성현,0.0
11757,조덕호,0.0,43기,0.0
11758,촛불시민,0.0,국제통화기금,0.0
11759,고안,0.0,마침표,0.0
11760,문상호,0.0,한덕수서,0.0
11761,장세일,0.0,김석필,0.0
11762,근간,0.0,임종득,0.0
11763,개방,0.0,녹취,0.0
11764,김성회,0.0,전두환,0.0
11765,11년,0.0,포로,0.0
11766,홍익대,0.0,강제,0.0
11767,갤러리,0.0,거보,0.0
11768,천도교,0.0,성명문,0.0
11769,의원님,0.0,정무직들,0.0
11770,19일,0.0,하영제,0.0
11771,7조,0.0,19.5%,0.0
11772,봉착,0.0,생머리,0.0
11773,이상적,0.0,날강도,0.0
11774,돌파구,0.0,경력,0.0
11775,3000명,0.0,책략,0.0
11776,비상식,0.0,91.54%,0.0
11777,이민자,0.0,중견,0.0
11778,면세,0.0,사법심사,0.0
11779,발언들,0.0,자제,0.0
11780,울림,0.0,오스트리아,0.0
11781,Destra,0.0,정치분석실장,0.0
11782,감세론자,0.0,과천,0.0
11783,패턴,0.0,초당적,0.0
11784,대화,0.0,어처구니,0.0
11785,사정권력,0.0,핵연료,0.0
11786,오늘날,0.0,가닥,0.0
11787,campaign,0.0,권영진,0.0
11788,부통령,0.0,거시적,0.0
11789,법조계선,0.0,정책간담회,0.0
11790,피땀,0.0,한국사회,0.0
11791,삼현,0.0,유권자층,0.0
11792,인물들,0.0,까닭,0.0
11793,보수론,0.0,포용,0.0
11794,운영자,0.0,행정중심복합도시건설,0.0
11795,민서영,0.0,태연,0.0
11796,빅딜,0.0,체화,0.0
11797,자원봉사,0.0,미중,0.0
11798,아티스트,0.0,반민주적,0.0
11799,밤샘,0.0,김기현,0.0
11800,핵안보정상회의,0.0,최민서,0.0
11801,배정,0.0,이광희,0.0
11802,주주활동,0.0,서비스,0.0
11803,개월씩,0.0,재초환,0.0
11804,예찬,0.0,부자,0.0
11805,차별금지법제정연대,0.0,구석구석,0.0
11806,1800조,0.0,멸실,0.0
11807,무도,0.0,비민주적,0.0
11808,폭도,0.0,동맹국,0.0
11809,능멸,0.0,문화계,0.0
11810,이홍순씨,0.0,농림,0.0
11811,개시,0.0,권위,0.0
11812,브릭스,0.0,희화적,0.0
11813,시장법,0.0,지방자치법,0.0
11814,자필,0.0,연구진,0.0
11815,공사,0.0,출마사태,0.0
11816,수식,0.0,기틀,0.0
11817,당진시,0.0,대조적,0.0
11818,알랭,0.0,발견,0.0
11819,거래,0.0,280억,0.0
11820,질타,0.0,살포,0.0
11821,야기,0.0,이중,0.0
11822,지방교육재정교부금,0.0,선전,0.0
11823,소설가,0.0,막말,0.0
11824,선임대변인,0.0,선회,0.0
11825,군산대학교,0.0,5공화국,0.0
11826,외과,0.0,전문,0.0
11827,49만,0.0,징집병,0.0
11828,길거리,0.0,정원오,0.0
11829,동해물,0.0,TV음량,0.0
11830,16년,0.0,원점,0.0
11831,대사,0.0,규제개혁,0.0
11832,압둘하미드,0.0,입후보,0.0
11833,진보적,0.0,시민단체,0.0
11834,오차범위,0.0,퇴거,0.0
11835,구속기간연장,0.0,회한,0.0
11836,거명,0.0,기술군,0.0
11837,중심주의,0.0,한국경제인협회,0.0
11838,악성,0.0,대면,0.0
11839,충족,0.0,행사방법,0.0
11840,개연성,0.0,군부,0.0
11841,민주사회,0.0,마은혁,0.0
11842,급변,0.0,YS,0.0
11843,열쇳말,0.0,서명날인,0.0
11844,허위사실,0.0,헌신짝,0.0
11845,광주비상행동,0.0,소수의견,0.0
11846,컨트롤,0.0,건폭몰이,0.0
11847,국무회의,0.0,1만,0.0
11848,헌법하,0.0,공무원노동조합,0.0
11849,시시비비,0.0,위법성,0.0
11850,이재명이,0.0,적법요건,0.0
11851,감지,0.0,신원식,0.0
11852,29번,0.0,7일,0.0
11853,객관,0.0,건국,0.0
11854,기본수당,0.0,한류,0.0
11855,여세,0.0,활보,0.0
11856,76%,0.0,임시주거시설,0.0
11857,규정도,0.0,공고,0.0
11858,우산,0.0,국내총새산,0.0
11859,대출자,0.0,구매,0.0
11860,Unrest,0.0,친시장,0.0
11861,신촌,0.0,민주정부,0.0
11862,등극,0.0,편성,0.0
11863,과반수,0.0,6.54%,0.0
11864,이강국,0.0,속전속결,0.0
11865,목도리,0.0,승계,0.0
11866,주문해,0.0,미팅,0.0
11867,국민분열,0.0,단양,0.0
11868,신설,0.0,안보관,0.0
11869,인상적,0.0,한국개발원,0.0
11870,의료현장,0.0,시설,0.0
11871,제4조,0.0,7인,0.0
11872,친구,0.0,콘서트장,0.0
11873,변광용,0.0,세상연구소,0.0
11874,컷오프,0.0,재정적자,0.0
11875,주년,0.0,지구의날,0.0
11876,아산페이,0.0,808만,0.0
11877,전한길,0.0,재표결,0.0
11878,금융투자소득세,0.0,구치소,0.0
11879,흉내,0.0,서구,0.0
11880,석사,0.0,통상협의,0.0
11881,동시다발적,0.0,신문,0.0
11882,학술대회,0.0,전봉근,0.0
11883,실행계획,0.0,절차상,0.0
11884,속단,0.0,100명,0.0
11885,헌법학자들,0.0,조회,0.0
11886,부실선거,0.0,박선영,0.0
11887,산업별,0.0,깡패,0.0
11888,김형철,0.0,강민서,0.0
11889,보건,0.0,후세대,0.0
11890,원탁,0.0,군사반란군,0.0
11891,29%,0.0,퇴보,0.0
11892,총수들,0.0,600여명,0.0
11893,박세원,0.0,참조,0.0
11894,기후위기,0.0,분풀이,0.0
11895,쇠락,0.0,기록물법,0.0
11896,유력시,0.0,하급법원,0.0
11897,전장연,0.0,악령들,0.0
11898,63일,0.0,보충적,0.0
11899,물가상승률,0.0,궐위,0.0
